Clone|text|to_user_id|from_user|id|from_user_id|lang|source|user_image_url|geo_type|geo_latitude|geo_longitude|created_at|time|type|rt_count|favorite_count|place|country|hashtags|urls|media_link|media_url|bounding_box|mentions_user|mentions_user_id|reply_user|reply_id|rt_user_id|rt_user|rt_id|rt_source|rt_created_at|user_tweets|user_followers|user_following|user_listed|user_favorited|user_created_at|user_lang|user_location|user_time_zone|user_description|user_url|user_protected_tweets|user_default_layout|user_default_image|images|median H|median S|median V|dominant color
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||arislyfranco|606304204014153728|102173255|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/607984217293787136/dVfTD76f_normal.jpg||||Thu Jun 04 03:39:21 +0000 2015|1433389161|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|46018|818|1176|130|902|Tue Jan 05 21:43:29 +0000 2010|en|JacareÃ­ -SP|Greenland|22 anos, estudante de jornalismo, apaixonada por fotos, livros, nuvens e chocolate 3|http://t.co/ni0PYRAuoG||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||waroflove_|606304145792974848|216508382|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/605948805188427776/ntXL_1iu_normal.jpg||||Thu Jun 04 03:39:07 +0000 2015|1433389147|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|45921|462|576|0|4403|Tue Nov 16 22:38:17 +0000 2010|pt||Brasilia|01.01.15 â€ïž|||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||wortzits|606303703625265152|286334916|pt|Twitter for Android Tablets |http://pbs.twimg.com/profile_images/607909715977367552/57cZszA2_normal.jpg||||Thu Jun 04 03:37:22 +0000 2015|1433389042|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|4601|184|396|3|1393|Fri Apr 22 20:04:24 +0000 2011|pt|PLUTO|Brasilia|iâÿÿm talkin to my own reflection|||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||VickyOliveira12|606303528580214784|2301190876|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607741158207418368/lyclKEQs_normal.jpg||||Thu Jun 04 03:36:40 +0000 2015|1433389000|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|8812|138|117|0|6263|Fri Jan 24 10:21:43 +0000 2014|pt||||||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||belieberluque2|606303340448858112|603185050|pt|Twitter for Android |http://pbs.twimg.com/profile_images/606290930921013250/hunkHSub_normal.jpg||||Thu Jun 04 03:35:55 +0000 2015|1433388955|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|17519|2064|1920|22|3824|Sat Jun 09 00:32:27 +0000 2012|pt|fortaleza ceara|Brasilia|my name is becah  belieber,selenator,lovatic, âÿ¥follow me justin? TVDâÿ¡ PLLâÿ¡ TMIâÿ¡divergente|||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||rocktr1bute|606302937149804544|329219704|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607175343129133056/E4bGBz8F_normal.jpg||||Thu Jun 04 03:34:19 +0000 2015|1433388859|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|17306|210|374|0|3664|Mon Jul 04 18:30:46 +0000 2011|pt|Brazil |Brasilia|Sou sÃ³ mais uma fÃ£ de sagas, relaxa.|http://t.co/lO0v20s71n||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||Xuxu_Mariana|606302918350880768|342898872|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/606464272651186176/EEL7-KiV_normal.png||||Thu Jun 04 03:34:14 +0000 2015|1433388854|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|11233|1094|1199|39|4804|Tue Jul 26 19:11:56 +0000 2011|pt|Ashley Benson deu RT â€|Mid-Atlantic|Vc diz sofredora eu digo Ezria Shipper     PLLâÿ³Lucy Haleâÿ³Ezriaâÿ³TWDâÿ³TW      âÿ³tfiosâÿ³Maroon5 Replays:Tyler,Cody,Brendan,Laura,Nia, Brandon,Mandy,Sara,Drew|||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||boyfriendix|606302809848446976|1631922956|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/607240616536338432/TrIePHts_normal.jpg||||Thu Jun 04 03:33:49 +0000 2015|1433388829|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|117209|19245|16647|30|18827|Tue Jul 30 03:38:05 +0000 2013|pt|jb  âÿ¢ rbd  âÿ¢ pll|Brasilia|jb follows|https://t.co/NbGthqea2K||||100020.png|24|64|68|3E3531
0|RT @at1tud: Eu, sabryna, LetÃ­cia e os Ã­ndios mal assombrados da uneal ðÿÿ» ðÿÿ» http://t.co/iH7jkENpYF||nsaopcomer|606302694630916096|1855737864|pt|Twitter for Android |http://pbs.twimg.com/profile_images/597151889185181696/IpZc2y-A_normal.jpg||||Thu Jun 04 03:33:21 +0000 2015|1433388801|Retweet|1|0|||||http://twitter.com/at1tud/status/606302253134299137/photo/1|http://pbs.twimg.com/media/CGoEr0cWoAAjDvU.jpg||at1tud|1347683316|||1347683316|at1tud|606302253134299137|Twitter for Android |Thu Jun 04 03:31:36 +0000 2015|4536|198|145|0|1437|Thu Sep 12 00:01:17 +0000 2013|pt||Brasilia||||||100433.jpg|16|100|62|3C2D25
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||ariranh4|606302675488129024|289450170|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/607932633633452033/wSkmVHQY_normal.jpg||||Thu Jun 04 03:33:17 +0000 2015|1433388797|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|58114|11826|7651|15|14656|Thu Apr 28 17:30:12 +0000 2011|pt|6/12|Brasilia|me vendo por bolo|||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||taah_celestino|606302405312004097|2456601117|pt|Twitter for Android |http://pbs.twimg.com/profile_images/603719185080922113/KzOHcVPK_normal.jpg||||Thu Jun 04 03:32:12 +0000 2015|1433388732|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|619|123|117|0|151|Thu Apr 03 03:34:51 +0000 2014|pt|PRATÃÿNIA SP ||Carinhosa, amorosa, maliciosa, mimada, irritada, brava, moleca, maloqueira, menina as vezes, menino as vezes. Prazer, essa sou eu.|||True||100020.png|24|64|68|3E3531
0|mas que pessoa linda meu deus eh o indio http://t.co/iMlCWWPi4q||suzannafreitas_|606302375100489728|2285077933|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/601955880410689537/KhPf2nrA_normal.jpg||||Thu Jun 04 03:32:05 +0000 2015|1433388725|Tweet|0|2|||||http://twitter.com/suzannafreitas_/status/606302375100489728/photo/1|http://pbs.twimg.com/media/CGoEykvXAAAME63.jpg|||||||||||10454|1261|497|3|2652|Fri Jan 10 13:09:09 +0000 2014|pt|RJ|Casablanca|âÿ¢beauty does not define characterâÿ¢|http://t.co/4B4zTd6tkQ||||100434.jpg|29|90|155|837463
0|Eu, sabryna, LetÃ­cia e os Ã­ndios mal assombrados da uneal ðÿÿ» ðÿÿ» http://t.co/iH7jkENpYF||at1tud|606302253134299137|1347683316|pt|Twitter for Android |http://pbs.twimg.com/profile_images/606336887058538496/zCaZhLuS_normal.jpg||||Thu Jun 04 03:31:36 +0000 2015|1433388696|Tweet|1|1|||||http://twitter.com/at1tud/status/606302253134299137/photo/1|http://pbs.twimg.com/media/CGoEr0cWoAAjDvU.jpg|||||||||||5508|207|162|0|823|Fri Apr 12 20:46:49 +0000 2013|pt||Brasilia|prazer, mÃŽnica *-*|||||100433.jpg|16|100|62|3C2D25
0|RT @meumundolrds: um Ã­ndio e uma caminhoneira meu casal da vida ever %%%% http://t.co/wddch6trns||forcocielo|606301998988840960|1621696238|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/607394704020402176/TpyzKQA__normal.jpg||||Thu Jun 04 03:30:35 +0000 2015|1433388635|Retweet|3|0|||||http://twitter.com/meumundolrds/status/606256024455127040/photo/1|http://pbs.twimg.com/media/CGnapCkWQAAHMV5.jpg||meumundolrds|457646023|||457646023|meumundolrds|606256024455127040|Twitter Web Client |Thu Jun 04 00:27:54 +0000 2015|22212|1325|903|2|891|Fri Jul 26 01:20:45 +0000 2013|pt|Of Lili âÿ¥|Brasilia|apaixonada pelo cracudo de Osascoâÿÿ nunca pensei que eu fosse gostar do canalha do youtube, mas Ã© assim uma vez otÃ¡ria, otÃ¡ria serei eternamente âÿ¥   Laisa âÿ¥|https://t.co/U3y0A0ZEi4||||100435.jpg|23|61|70|3E3632
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||BIEBSNAH_|606300419120201728|1262707963|pt|Twitter for Windows Phone |http://pbs.twimg.com/profile_images/606221429160427521/S1KLtGCV_normal.jpg||||Thu Jun 04 03:24:19 +0000 2015|1433388259|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|10790|2724|2629|3|5440|Tue Mar 12 19:27:55 +0000 2013|pt|Brasil |Brasilia|He does not know I exist but I'm still here for him @justinbieber âÿ¡|||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||IsDemiBitchs|606300248789655552|1355569796|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/604369240393650177/D4hXqqSI_normal.jpg||||Thu Jun 04 03:23:38 +0000 2015|1433388218|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|1415|673|2001|1|1038|Mon Apr 15 23:16:41 +0000 2013|pt|Rio Grande do Sul, Brasil|Brasilia|Lange, Demi, 1D, 5H, Miley, Selena, Katy, Taylor, Gaga, J&M, Bieber, Rangel...|https://t.co/dHZMgR0W2c||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||labynh|606299411996659713|2409252636|pt|Twitter for Android |http://pbs.twimg.com/profile_images/585458805250613250/zfHwBY4e_normal.jpg||||Thu Jun 04 03:20:18 +0000 2015|1433388018|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|2666|695|826|2|550|Mon Mar 24 16:33:19 +0000 2014|pt|rio de janeiro|Brasilia|Uma menina com a cabeÃ§a na terra e o coraÃ§Ã£o na lua ... me sentindo a americana kkkkk|||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||crazyfofos|606298605872398337|418851327|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/600776550854844416/NNCN1mk9_normal.jpg||||Thu Jun 04 03:17:06 +0000 2015|1433387826|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|92841|2532|2766|3|8992|Tue Nov 22 17:07:11 +0000 2011|pt|Nash(27/06),Kingbach,cam favâ€ïž|Brasilia|âÿÿïžidk man i just need a 5/5 âÿÿïž10/05|||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||whogany|606298437118754816|1693667605|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/605409670950297601/4OSGoPQo_normal.jpg||||Thu Jun 04 03:16:26 +0000 2015|1433387786|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|23778|1657|1319|2|3511|Fri Aug 23 11:54:35 +0000 2013|pt||Brasilia|#ShawnForMMVA|https://t.co/sKCwVNVvvs||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||Mai_obrien|606298326733062144|3048465737|pt|Twitter for Android |http://pbs.twimg.com/profile_images/605543902297387010/UqggD5O5_normal.jpg||||Thu Jun 04 03:16:00 +0000 2015|1433387760|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|2424|126|200|0|1215|Sat Feb 21 02:24:45 +0000 2015|pt|||VocÃª Ã© o Peix(oto) da minha marmita. @GabrielAvanciP|||True||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||amormaiorlovato|606297882120069120|481207918|pt|Twitter for Android Tablets |http://pbs.twimg.com/profile_images/606988503025631232/211s7wHs_normal.jpg||||Thu Jun 04 03:14:14 +0000 2015|1433387654|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|46929|1515|1393|1|1085|Thu Feb 02 12:55:46 +0000 2012|pt||Brasilia|escreve ai , que eu amo vocÃªs (...) @ddlovato @luansantana â€|||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||seusolhospg|606297687663775745|2274610878|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/607595371435577344/CfbEvueC_normal.jpg||||Thu Jun 04 03:13:27 +0000 2015|1433387607|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|59323|1196|642|2|18780|Fri Jan 03 14:50:15 +0000 2014|pt|RJ|Mid-Atlantic|fÃ£ de dois viados e de uma baleia youtuber|||||100020.png|24|64|68|3E3531
0|RT @MinaDoTumblr: Aceito presente do dia dos namorados, dia do amigo, do inimigo, do Ã­ndio, da arvore, da crianÃ§a... http://t.co/xdUoyWt62d||fontinny_|606297538677866497|240309136|pt|Twitter for Android |http://pbs.twimg.com/profile_images/601126775532421120/nYv0FLti_normal.jpg||||Thu Jun 04 03:12:52 +0000 2015|1433387572|Retweet|10|0|||||http://twitter.com/MinaDoTumblr/status/606254939107672064/photo/1|http://pbs.twimg.com/media/CGnZiK5XAAA1Gxj.jpg||MinaDoTumblr|107206443|||107206443|MinaDoTumblr|606254939107672064|Twitter for Android |Thu Jun 04 00:23:35 +0000 2015|29664|521|160|16|835|Wed Jan 19 16:41:29 +0000 2011|pt|Osasco - SP|Greenland|Ela tem alma de pipa avoada.|||||100136.jpg|28|101|147|887356
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||CavalloDeTroian|606296964339220480|2337037040|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/606973087641411584/PFc9Hqrm_normal.jpg||||Thu Jun 04 03:10:35 +0000 2015|1433387435|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|25369|3704|3288|5|3858|Mon Feb 10 17:40:27 +0000 2014|pt|arlâÿ¢mrcâÿ¢5h(1/6)âÿ¢pllâÿ¢5mâÿ¢ccâÿ¢jâÿ¢tb|Atlantic Time (Canada)|nÃ£o interessa pra vc palhaÃ§a  Snap âÿ¢ kahbelly|http://t.co/Z0tD78dJ24||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||thaingaldino|606296391300857856|537457219|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/607568524308021248/S9FS6l0k_normal.png||||Thu Jun 04 03:08:18 +0000 2015|1433387298|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|17442|597|682|0|954|Mon Mar 26 18:43:46 +0000 2012|pt||Brasilia|Rangel *-*|||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||likafofa2001|606296158097534977|444140380|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/606316270980603905/iFQcbdWy_normal.jpg||||Thu Jun 04 03:07:23 +0000 2015|1433387243|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|10118|529|1711|0|593|Thu Dec 22 23:12:20 +0000 2011|pt||Greenland|â€ïž|||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||Deza_NarryGirl|606295997216620544|2188827223|pt|Twitter for Android |http://pbs.twimg.com/profile_images/605207350094495745/80UwCxIF_normal.jpg||||Thu Jun 04 03:06:44 +0000 2015|1433387204|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|1377|410|947|0|1910|Mon Nov 11 18:24:59 +0000 2013|pt||Mid-Atlantic|Esperando a pizza.|||||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||matheus_ccarlos|606295764139163648|3031024959|pt|Twitter for Android |http://pbs.twimg.com/profile_images/565658378924744706/K3c8XF5U_normal.jpeg||||Thu Jun 04 03:05:49 +0000 2015|1433387149|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|5593|149|121|0|22242|Wed Feb 11 19:25:12 +0000 2015|pt|||Luba,KeferÎ±,Gusta,Christian, Castanhari,Pathy    Amo exatas - 15 anos - Natal-RN - #TC3M #DDP #GDA #PDB  #GDN|||True||100020.png|24|64|68|3E3531
0|RT @FrasesdaKefera: O Ã­ndio @gustastockler vai ver a mulher branca @Kefera amanhÃ£? #KeferaNoEncontro http://t.co/7wK1Vsbiij||t3ddylacra|606295265176391680|2225721800|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/607754832645079040/QQBGvEaS_normal.jpg||||Thu Jun 04 03:03:50 +0000 2015|1433387030|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|81150|1105|745|8|7482|Sun Dec 01 23:18:48 +0000 2013|en|louisandharry|Mid-Atlantic|- âÿÿ190 qual sua emergÃªncia?âÿÿ Eu tava aqui no Twitter e vi que meu Ã­dolo nÃ£o me seguE EU VOU ME MATAR|https://t.co/JOxAJmv5r7||||100020.png|24|64|68|3E3531
